,VFINX,VEXMX,NAESX,VEURX,VPACX,VBINX,VIVAX,VEIEX,VIMSX,VISGX,VISVX,QQQ,VBIAX,VGSLX
1991-04-30,0.002154609030320106,0.0021512916817917004,-0.008652452096349215,0.009464584340623685,0.027269536226392478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-05-31,0.04290396290050599,-0.014019984536718502,0.012050927243493631,-0.026834042430210023,-0.018093583797089665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-06-28,-0.04540883902770709,0.007779568031210944,-0.01349198361539563,-0.03437326453393411,-0.010547863316378997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-07-31,0.046450719084113995,-0.0015695570257560562,-0.010972195786034061,0.029634393649686237,-0.018957760826019278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-08-30,0.023514858021342,0.007528619280689916,0.008281726293664748,-0.007323505620740821,-0.06652065720112099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-09-30,-0.016500512337110848,0.0183848496211408,0.003493200054358583,0.045005653017267666,0.05968225891213447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-10-31,0.013458868418676115,0.015533234842434993,-0.0024534551880329852,-0.03561905541237758,0.049586177669452156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-11-29,-0.03992361853832442,0.009705557948730487,-0.01615580215965793,0.015257335572130777,-0.04773438717625901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-31,0.11430037576463514,-0.028592339845137885,-0.012828901732368767,-0.026535861143884773,-0.03181916911686378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-31,-0.018653272295693506,0.05738756522504328,0.04162766229718929,0.0015263386273411457,-0.03907217164593574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-28,0.012608346293416383,0.002110244688797369,0.019487243394570357,-0.01148185810117532,-0.07114526718861272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-03-31,-0.019090197693629848,-0.014872757920700856,0.001907756686352867,-0.01655565821589081,-0.06216369530383319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-04-30,0.029308173623873265,-0.0484266960305829,-0.012584930431220408,0.04130627845241604,-0.08267584174825215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-05-29,0.0050136054421768125,0.006716931636443309,-0.00024043167942730884,0.04949008121746364,0.04295751946847343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-06-30,-0.014748802095654712,-0.014378129593072178,-0.017494317187095272,0.012151303195184756,-0.06955765505816561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-07-31,0.040602125453602964,-0.006995387437674083,-0.0004328353410713512,-0.07441716339410259,-0.0008642455290637473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-08-31,-0.020510961634279977,0.0015233691553055047,-0.003748549199801672,0.0206841010141217,0.1381580901617616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-09-30,0.011861457361711599,0.0004900548118533677,0.003881440232126606,-0.027705328647496762,-0.012123951331138229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-10-30,0.003453645174884178,0.02281543153220146,0.005046897522990906,-0.07689608100846745,0.00501919745279529,-0.002432193076520035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-11-30,0.03418884408602155,0.019552537448186406,0.013596015745879514,-0.042927072337828366,0.01787933404051424,-0.0005862109096234289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-12-31,0.012274936910691828,0.014780155991525514,0.005675334551899225,0.009609004448668692,-0.0318239353954649,0.006401285863073121,0.0055594246150798415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-01-29,0.008213007485151696,0.011860424490177745,0.017013296261037664,-0.013194030638998216,-0.0025355344144427747,0.007908844739599661,0.015090255214680503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-02-26,0.013717655367231695,-0.029074504208343586,-0.003600834865604795,0.000738554825826649,0.042159760528438554,0.004506835481871522,0.023179658204819598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-03-31,0.02123325226221004,0.010559092936517713,-0.0025800424690305968,0.0297569028427398,0.08551397150387133,0.0001940612643165033,0.005720771782176434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-04-30,-0.024082664548521246,-0.007093946137090423,0.004692780767507575,0.044786899010007264,0.15057407914866883,0.00136006420769701,0.011255265164204647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-05-28,0.026689930053063228,0.011473171883309905,0.0024533799087203476,-0.011928470675792408,0.02561346013019896,0.0013711340878492968,-0.006166431958752865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-06-30,0.0028321075424002787,0.004761784110255327,-0.005030896101330412,-0.0157169542748352,-0.020690378406025715,0.0073915710113100445,0.017799386569293446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-07-30,-0.004081949352179027,0.009043721887958654,0.004699549065594162,0.00577133671997774,0.05533126004122229,0.0025880974377103403,0.014060826345370776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-08-31,0.03801023775727453,0.0018302127554895853,-0.00014622915248505702,0.05091167372618491,-0.030184360504604723,0.005267245708628614,0.0011102454649347185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-09-30,-0.007785970839014906,0.02962817179525125,0.0070104042535764945,-4.709375886634845e-06,-0.03590189695977675,0.004511949131470612,0.006173213992498363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-10-29,0.020943552732871573,-0.010144150614749632,0.013864288000563687,0.015670149231191328,0.0008873198440281921,-0.001504208160801197,-0.02411724875531136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-11-30,-0.009796417797888495,-0.019319703931193505,0.001374857886406771,-0.00953606270345494,-0.12412282870059402,-0.004550097469977726,-0.009680338840504885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-12-31,0.012406052483293559,0.019951214301277928,-0.0004627333144851739,0.06204003966650804,0.0153022726023863,0.0026770622214762636,0.0017503858530437105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-01-31,0.03392515970796268,-0.007902556510013585,0.008186550987871521,0.014015610269362447,0.08184440900265472,0.002730355708632951,0.009138362778204505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-02-28,-0.026987991981166862,0.01542316547446195,0.009749053634085575,-0.014300132909612864,0.04914116318889289,-0.005812261476665028,-0.015973584038109178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-03-31,-0.04372542753810723,0.003271587133354896,-0.007004838359454771,0.013488428583533666,-0.030149567045379876,-0.009186491669433493,0.00017400904078891666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-04-29,0.013058476668259256,-0.0056706589124137785,-0.0009351606710055324,0.0378473493974384,0.015583293944485967,-0.0069900910297319725,0.002764162842804483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-05-31,0.01619606918238993,-0.021934874297748132,-0.0033943027919835084,-0.052428596446575854,0.05219809807205969,-1.2768333462897727e-05,0.005202444023552903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-06-30,-0.024309628881303905,-0.0039303248491151695,-0.00242558909859375,0.013729519314636654,0.03990865438508639,-0.0016378784088215033,-0.003602868885813102,-0.04304042694485397,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-29,0.032925613888224445,-0.009198674643283996,-0.008285546708479311,0.024530107873974888,-0.05716668246841507,0.005379847967949488,0.007212425067245662,0.05962588140019378,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-31,0.040917944264319855,0.00376644392220616,0.007473566633685445,-0.011836145604286426,-0.006943357169008145,0.001060806691994074,-0.013650510086212889,0.09491388737164794,0.0,0.0,0.0,0.0,0.0,0.0
1994-09-30,-0.0243018548233778,0.01675218608867475,0.006082041490474614,-0.020878305810473397,0.002736909788398339,-0.003677839280599147,-0.014153568337215771,0.03507127081043002,0.0,0.0,0.0,0.0,0.0,0.0
1994-10-31,0.022625091701054655,-0.019622075266186496,-0.00799741983813871,0.023949162956313656,-0.003270645755198042,-0.00371153408292952,-0.000191674881967821,-0.04333681386669655,0.0,0.0,0.0,0.0,0.0,0.0
1994-11-30,-0.03638875186846044,0.0007808429803587216,-0.0008529677882888123,-0.0029471887931723437,-0.027162520079587103,0.00035740477629025644,-0.004214296531203636,-0.00843410892635553,0.0,0.0,0.0,0.0,0.0,0.0
1994-12-30,0.014772112038970182,-0.003596389962965728,0.013644518669748147,-0.011299611659601206,0.0068650400935644194,0.0025610114125810806,-0.0068612720373452535,-0.0844566632064888,0.0,0.0,0.0,0.0,0.0,0.0
1995-01-31,0.025990309130401044,-0.019310538418785793,-0.018154214794990138,-0.023892992071917155,-0.060272605034055425,0.0073333280607270155,0.016404389211119804,-0.0808123670202935,0.0,0.0,0.0,0.0,0.0,0.0
1995-02-28,0.03895143678160922,-0.0021170655618982653,-0.0030503432297077845,-0.016689390659742877,-0.04651741226307253,0.008395087408717278,0.007959226229467712,-0.0019326740197780669,0.0,0.0,0.0,0.0,0.0,0.0
1995-03-31,0.029692503856295665,-0.009949672752815969,-0.00013411113788750276,0.012537002320161254,0.042379990551567465,9.98802173824559e-06,-0.0019456696361205214,-0.06244204676153034,0.0,0.0,0.0,0.0,0.0,0.0
1995-04-28,0.02957009803921559,-0.014337270648322156,0.005261559094573015,0.014661591998416428,0.023555562441648407,0.003264247491125215,0.001515181992000389,0.008419013529246074,0.0,0.0,0.0,0.0,0.0,0.0
1995-05-31,0.03970284679089035,-0.020399137249182468,-0.0030538902770008425,-0.008791081413954079,-0.057718931746081684,0.014343423583488165,0.013751104052140799,0.0783333431521554,0.0,0.0,0.0,0.0,0.0,0.0
1995-06-30,0.02326988382225928,0.02084173671467556,0.00362565961767939,-0.014043212063102288,-0.05788793182430968,0.004909110325922426,-0.012039992217041058,-0.0006585341487024962,0.0,0.0,0.0,0.0,0.0,0.0
1995-07-31,0.03319841153470195,0.022142001171509954,0.00040420664334109985,0.0170376297586192,0.030731728742641656,-0.0007445248247214091,0.0020584542067811906,-0.041825646966655486,0.0,0.0,0.0,0.0,0.0,0.0
1995-08-31,0.0028078412818570548,0.022778849849763298,-0.004464308079997419,-0.0445865402268094,-0.01862256594753224,0.006955015693862205,0.014988072317819557,-0.0005222915968314396,0.0,0.0,0.0,0.0,0.0,0.0
1995-09-29,0.0422732305920469,-0.01925530954522736,-0.008403834262291798,-0.005545680600503321,-0.013469083603371118,0.0020686616842082103,6.559398303245673e-05,-0.02067421238535064,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-31,-0.0034786915802873766,-0.023293072797992132,-0.015981395946332685,0.004903734653428939,-0.043476310913766,0.00463841294729883,-0.002806880994954384,-0.00930041134871569,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-30,0.04396194713147166,-0.007063528452953952,-0.00048418012388063564,-0.03526144992299926,0.04043010524008178,0.005253201273239232,0.014493810183196787,-0.033057803108547355,0.0,0.0,0.0,0.0,0.0,0.0
1995-12-29,0.019489418995156122,-0.009474201385631086,0.017061134870905652,0.010682942210252462,0.03102876592441294,0.004393990523044964,0.0011113385487927785,0.003467431494100774,0.0,0.0,0.0,0.0,0.0,0.0
1996-01-31,0.034020833333333264,-0.02442335356005711,-0.009894459003877499,-0.021022312532198398,-0.0026527305900904286,0.000593049839555243,0.0030280516591954278,0.09691562726249321,0.0,0.0,0.0,0.0,0.0,0.0
1996-02-29,0.009570528967254447,0.02329015796114559,0.0007115227951098937,0.004426138750347619,-0.028123152200945394,-0.005597578883549066,-0.0015330846429604025,-0.02758179821843064,0.0,0.0,0.0,0.0,0.0,0.0
1996-03-29,0.009934582200128828,0.00326547518639894,0.005000470188140932,0.003063260296367219,0.020932144276885445,-0.0033386950750440188,0.009713164568506584,-0.009797561489843749,0.0,0.0,0.0,0.0,0.0,0.0
1996-04-30,0.014726560776527729,0.027569969267666816,0.012418156502622055,-0.01459963804289756,0.04351872335124034,-0.0002954849918432832,-0.007845443294216664,-0.00993087831696014,0.0,0.0,0.0,0.0,0.0,0.0
1996-05-31,0.02544390084801039,0.0029177107952849703,0.009339099587830461,-0.01514396288985179,-0.0501329667573465,-0.0003521393536388903,-0.01246817837309272,0.022736877664094907,0.0,0.0,0.0,0.0,0.0,0.0
1996-06-28,0.003995791483234362,-0.036621823812217034,-0.004844842734429186,0.01651476432603902,-0.0018574716663603118,0.0024855772161041637,-0.007722598965999238,0.006032399136554827,0.0,0.0,0.0,0.0,0.0,0.0
1996-07-31,-0.04403749933746755,-0.02244763962762645,-0.014400199277620221,0.037345354839959995,-0.032670355186681266,-0.0013745325107935476,0.003051479556622376,-0.021711106625545463,0.0,0.0,0.0,0.0,0.0,0.0
1996-08-30,0.021128237120833993,0.030623237212799945,0.005988636208166573,0.0037099871518078385,-0.0516180348595979,0.0020538916614523256,0.00687211218677395,0.014499113847727008,0.0,0.0,0.0,0.0,0.0,0.0
1996-09-30,0.05622901519770282,-0.013928895845272668,-0.008363893156197538,-0.030401426044777597,0.014718745409207434,0.005726785752070286,-0.0030814587486682685,-0.01124329031655557,0.0,0.0,0.0,0.0,0.0,0.0
1996-10-31,0.0277251122464778,-0.044842892028973284,0.0014321085909495181,0.001789314651772879,-0.056134864458679996,0.006024743460025102,0.007995493042912749,0.002846620007869541,0.0,0.0,0.0,0.0,0.0,0.0
1996-11-29,0.07565257897644503,-0.03572939888519486,-0.001069682101636965,-0.01807379098989994,-0.007449604441251027,0.004503305949779567,0.007334465653576566,-0.008774564448753241,0.0,0.0,0.0,0.0,0.0,0.0
1996-12-31,-0.019564846954980647,0.027132844986936112,0.017798058015710407,0.030231268983467,-0.062188770607795894,-0.0011567911586119195,-0.00819498117742953,0.020524903146584783,0.0,0.0,0.0,0.0,0.0,0.0
1997-01-31,0.06249493853940691,-0.034333256865023455,-0.009235357000690985,-0.05108128989379758,-0.08971983916341145,-0.0005343717270855225,-0.005062097029077943,0.08199069732417237,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-28,0.008198248479898406,-0.02507307113209857,-0.007837942039784294,0.010506192541212895,0.01455906348635025,-0.0023546058418849316,0.0010317631441748307,0.02092591860632447,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-31,-0.041190515253732095,-0.005470507274061072,0.002470890885364063,0.07430800619928468,-0.04945113313945686,-0.005562253032921027,-0.00429840326237118,-0.015079349216476717,0.0,0.0,0.0,0.0,0.0,0.0
1997-04-30,0.05972247371151047,-0.059621384050737726,0.0002521094122291726,-0.05313244200551236,0.024785928729881813,0.0041235327642443025,-0.015518306954315747,-0.018505100391530367,0.0,0.0,0.0,0.0,0.0,0.0
1997-05-30,0.06104784156653299,0.031422158791169025,0.013767133664927475,-0.020666944039163422,0.06075714911510422,0.004437752331915248,0.0009581854655014779,-0.045866523765780105,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-30,0.04470306916009833,-0.0018764400580410859,0.0066580530408123645,0.008530413317963281,0.02391457615611258,0.003995966887001354,-0.007509184685969887,-0.0199790724599219,0.0,0.0,0.0,0.0,0.0,0.0
1997-07-31,0.07982338128047047,-0.017415213389661482,-0.013393615793804624,-0.024425974832919514,-0.06725248147147739,0.009282860421225302,0.01619533419945196,-0.011101561908541994,0.0,0.0,0.0,0.0,0.0,0.0
1997-08-29,-0.05592379459620829,0.07061530935623254,0.01098113819712888,-0.015471566233560143,-0.06870311429452779,0.001270947339750226,0.007501830259215671,-0.08870845842784719,0.0,0.0,0.0,0.0,0.0,0.0
1997-09-30,0.054856337495490064,0.005556400636346541,0.008459643602855213,0.04157479029026916,-0.07155083149779998,0.004942581620761138,0.0010998355090837617,-0.002213814936301496,0.0,0.0,0.0,0.0,0.0,0.0
1997-10-31,-0.03333587140439931,-0.0013006419859337356,-0.007014292155357912,-0.015307965015430525,-0.08667217636301319,0.007152589716926835,0.003283088453854957,-0.09578787546168102,0.0,0.0,0.0,0.0,0.0,0.0
1997-11-28,0.04603501400560216,-0.04804282083316505,-0.005695871781870626,-0.021926143103836334,-0.06354231140956207,-0.000793361803987546,-0.0020879280565139213,0.00796987398062127,0.0,0.0,0.0,0.0,0.0,0.0
1997-12-31,0.017418057600102455,0.0031533795379779794,-0.004994946827213496,0.019842751631332308,-0.07034402800248221,0.003536315265000785,0.008986656766999923,0.012599644077588037,0.0,0.0,0.0,0.0,0.0,0.0
1998-01-30,0.011364745725072074,-0.02729825737101148,-0.0003356674687242482,0.03515422096089186,0.02999018626189904,0.0037684052843106417,-0.025606410098307227,-0.11109239554190307,0.0,0.0,0.0,0.0,0.0,0.0
1998-02-27,0.07207269682661702,-0.002021238445856194,-7.329478187158289e-05,0.00867997096909344,-0.024711287820484547,-0.0016433140567885668,0.005563453206050797,0.05075824284387502,0.0,0.0,0.0,0.0,0.0,0.0
1998-03-31,0.05118693629124939,-0.005018676806441122,-0.008097608628700972,0.025449840670697513,-0.10825998146168976,-0.00028674992267090776,0.004536765261731773,0.01774618968935392,0.0,0.0,0.0,0.0,0.0,0.0
1998-04-30,0.010227291850112527,0.0012863634496714568,-0.007055597741699912,0.01075943390615531,-0.03505841094389514,0.002385494197633402,0.00634031245708176,-0.013001250468037488,0.0,0.0,0.0,0.0,0.0,0.0
1998-05-29,-0.01728510267338238,-0.027884203081103204,-0.006652389081282177,0.0469381802468999,-0.07709937248350626,0.0011198748552725887,0.0024293955869779255,-0.09085419482769982,0.0,0.0,0.0,0.0,0.0,0.0
1998-06-30,0.04086574609785589,-0.03082040517078056,-0.01398836624796998,-0.019638287781132323,-0.013395627512651333,0.0027845277563272666,-0.02234171465109541,-0.09455025073036728,-0.004134468869857423,-0.007631567402659106,0.009649138864565705,0.0,0.0,0.0
1998-07-31,-0.010391310541310535,-0.04736941985089105,-0.020532101883769936,0.041090856753168675,-0.02404375840319751,-0.0011657874985975345,-0.005693925569826813,0.03712416754161146,0.00280031115758389,0.012954795049475006,-0.006913903967738597,0.0,0.0,0.0
1998-08-31,-0.1445855792302524,-0.033990744244388776,-0.0033774056677391417,0.020816960086461098,-0.01535710398613678,0.009231974495398115,-0.02021478075230143,-0.09884675020801356,-0.006581704459835469,-0.023225886158236925,0.006214748684098853,0.0,0.0,0.0
1998-09-30,0.06426106697527602,0.0007670836933900832,0.005875352326604341,-0.10363896378340338,0.017255941498999925,0.006833566278947968,0.007196614454482712,0.09111407878011789,0.01981449210263138,-0.006320243372548259,-0.0298773708167634,0.0,0.0,0.0
1998-10-30,0.08179128595600672,-0.03147148912153464,-0.013438607519125345,0.007180746572621244,0.1176571325416999,-0.005458059893915984,0.0028394728661665786,0.028559394086884682,0.020198054918701108,0.0023384476884164077,-0.004766561376309056,0.0,0.0,0.0
1998-11-30,0.06086568244035963,-0.004286584127967133,-0.007590304688516507,-0.0023237981120463463,0.004098631708975148,0.001929278485360772,-0.0009246394458524293,0.00418238794855115,-0.008781823210493415,0.018457335652076905,0.00301083560521722,0.0,0.0,0.0
1998-12-31,0.05820159864706177,0.02186138697504421,-0.02195956601733333,-0.01228333726542883,-0.016299244646668366,0.00014111849621000622,-0.007135544294647175,-0.08028991954990844,0.06408726391341488,-0.0081855886531403,-0.019914008068596466,0.0,0.0,0.0
1999-01-29,0.0421859806932864,-0.03161372919435752,-0.0007087585770571125,-0.04273482207624902,0.010235016920513124,0.003042000157176355,-0.016273103499519,-0.027803951998039974,-0.06038616614005518,-0.013480142998133311,-0.010023488632444776,0.0,0.0,0.0
1999-02-26,-0.03109473639885461,-0.02020469633446329,-0.02710896819482532,0.012186769186123526,-0.00015976670188381017,-0.007430074595283484,0.017768884346907994,0.053245672195717714,-0.0050605549472505715,-0.012467507522931923,-0.005686130795702973,0.0,0.0,0.0
1999-03-31,0.04011470874614233,-0.008563452455322335,-0.0193064765753272,-0.01985801867062118,0.10923128853065144,0.0009357201024913185,0.002455041900530145,0.04604928330894964,-0.007174988206873425,0.012930725125506793,-0.004787489344812218,0.0,0.0,0.0
1999-04-30,0.03866976450798999,0.041716357087613336,0.005260799076892558,-0.013388286449220993,0.036344076191901956,8.649045848444642e-05,0.048892368522094894,0.07782691461649673,-0.0033211370396142442,-0.015910399552144093,-0.024136476900248074,-0.013570686807948058,0.0,0.0
1999-05-28,-0.023740508584386127,0.021573436299857335,0.020463242760316996,-0.03357245886271263,-0.021204411001906766,-0.0014746964972390947,-0.0027600014268367393,0.004397052995130726,0.015293904298198782,-0.012765398586228658,0.013003282628137366,0.024466940176445597,0.0,0.0
1999-06-30,0.055710192141771656,-0.018999563435618885,0.018057070047385756,-0.032033373151806196,0.06658269135280505,-0.002739283975199628,-0.023802334924153568,0.027626401379462887,0.00628237424221903,-0.00852971691651453,0.002947090086174109,0.020613306069735438,0.0,0.0
1999-07-30,-0.031151742489947214,0.006107969571595522,0.005017923575597032,0.03677233737563635,0.07621316901841774,-0.0011665042303995975,-0.007533874310380526,-0.06378882522451364,0.008089827972063597,0.017634827590409366,0.010918624197405882,0.056921328009865865,0.0,0.0
1999-08-31,-0.004815000813934584,-0.017079800973065995,-0.015193800903178296,0.02159173617305824,-0.013729658150387625,-0.0018635576350776685,-0.015281547892902215,-0.0012812954505660584,-0.0097275573498051,-0.01633739155148073,0.004997072704023317,0.030819853370896697,0.0,0.0
1999-09-30,-0.027239762297015174,0.021450505334744914,0.00629695752583046,0.013647250559268008,0.053213000517694564,0.005034982349459427,-0.015677174245686896,-0.017567794207596705,-0.013274782721161005,0.021398503450771506,0.005866330606812829,0.02722325051067895,0.0,0.0
1999-10-29,0.06341444538169551,-0.015506357136172148,-0.04835526566714756,-0.01173486959363075,0.0008578993623665487,-0.0001420719782401908,0.02156351385536181,-0.012186414820661282,0.0035400685461779297,0.005628003365777356,-0.021748054729631077,-0.014553454680296743,0.0,0.0
1999-11-30,0.020380067433558042,0.061252732963053794,-0.02384691871505002,0.006660819653145605,0.012715498297123602,-8.080058032481491e-05,-0.01170797021402878,0.02369201561350849,0.010300894795846068,-0.025528959189232682,-0.01076212912055605,0.017524006767803038,0.0,0.0
1999-12-31,0.05992616370660343,0.06857515193184689,-0.01883778809549075,0.037506154858905724,-0.024954432628641846,-0.003557627760031462,-0.011841624370904129,0.03684135082047357,-0.029279361864520313,0.002770342234609091,-0.03962871825914066,0.05270923147330453,0.0,0.0
2000-01-31,-0.05017143648858345,0.04068970666140545,-0.004178037386918281,-0.027948199864478926,-0.004371428061698705,0.0012910824639863414,0.022423900210591846,4.1088762878636886e-05,-0.00042748001970020766,0.011025823341472254,-0.03324437360586801,0.0045088797882750775,0.0,0.0
2000-02-29,-0.018913180827886827,0.17768818936395717,0.005671499070587699,0.044097697513079,-0.08236270604595097,0.009915253218291844,-0.040881782497766944,-0.01758075033452207,0.007900190289068826,0.007625441745868378,-0.046558463093189215,0.05295973405719551,0.0,0.0
2000-03-31,0.09766970059693882,-0.14488199309173727,-0.024605354345314717,-0.042915748101877024,0.06424650463364702,-0.004012709150120586,0.020317451755003726,-0.03876562100947471,0.06182774921617536,-0.025723494828229956,0.039294857613860604,0.03852823742119423,0.0,0.0
2000-04-28,-0.029834790323748677,-0.08577569051198945,0.05947360837008746,-0.014594808192869378,-0.011174022477983062,-0.0019096121530281646,-0.010811900202616524,0.012520171261200724,0.025229916391665913,0.038032167011779985,0.028254062673608554,0.015730399616079804,0.0,0.0
2000-05-31,-0.020233782572986008,-0.051100118275965736,0.015836122118078222,0.018136695297530096,-0.040202497831647754,-0.0016325432506864475,0.0112520050863426,-0.004179928553545355,0.026997142966924126,0.017025875834339774,0.011574738716266676,-0.01475005025550677,0.0,0.0
2000-06-30,0.025096361285420383,0.09127591866058643,-0.026150611761145248,-0.009637219102467051,0.03907099483013088,0.00741109141718789,-0.043777526167393305,-0.008237794917007338,-0.03713990748641767,-0.028421752604076506,0.0020230591200751068,-0.042567418704643895,0.0,0.0
2000-07-31,-0.01483211091234336,-0.01024842709677859,-0.007353719174840314,0.0013064322322506282,-0.08335691183457096,0.002617752787926077,0.040185007721593086,-0.001369733662068301,0.029677994162719476,-0.02667133520056547,0.01096420873785459,0.04700963372973066,0.0,0.0
2000-08-31,0.062049356791524915,0.043977811413428755,-0.03472940468685394,-0.06949543879959093,0.03828805795771018,0.004886280538602246,0.03365505843364947,-0.04217570327878639,0.02661825644567177,0.038082614746231216,-0.004863619664034993,0.056815154551117644,0.0,0.0
2000-09-29,-0.05274412781900138,0.017249726413301344,0.009484792412154084,-0.001912979189263371,-0.013743366874783156,0.006222546832512006,0.048449402094925376,-0.017737293444326563,0.021410432695341236,-0.003920266533186334,-0.012140033993915795,0.018534413877325226,0.0,0.0
2000-10-31,-0.004148966739573085,-0.07537687378478891,0.03761240263996281,-0.00047489422819491003,-0.032452479090327065,0.0037644983050989043,0.0026951834959340303,-0.021073258146256102,-0.003107541498799396,0.07236753228689864,0.03387226993630743,0.042203732951537135,0.0,0.0
2000-11-30,-0.07870168913800944,-0.08296441552714509,0.06587256227066687,0.034127455803246,0.028591628275227855,0.007351201717649684,-0.012469546663971882,-0.012942558619020009,0.028826085558082207,-0.03337455541296462,-0.02952610286821923,-0.0496195004761516,0.0,0.0
2000-12-29,0.005256715642073532,0.05846797403529633,0.021740050490029694,0.05078367008377161,-0.09000132542632351,0.008190782917965038,0.037601885368717156,0.02429543449766574,0.021074561086798345,0.018341842708175696,0.04011317866322457,0.022890101905163343,0.0001719987160566823,0.0
2001-01-31,0.03554760810699921,0.017718065745632054,-0.0033801851283233528,-0.035989787574961185,-0.0121855867020511,0.0065898099038279034,0.016373882351277,0.10125424456136552,-0.031210233211201362,-0.0375568813846577,0.023984980966912664,0.058426589597976954,-3.37059912380068e-05,0.0
2001-02-28,-0.09127015611379662,-0.020466421603434606,0.05315980059959059,-0.007986620148103946,0.04024561003573846,0.008233544995681491,-0.004256602811524228,0.0029731250254978886,0.030405518384186363,-0.010849869506352194,-0.01687397091720979,-0.08546911049528724,-0.00010352948025487557,0.0
2001-03-30,-0.06332540397605523,-0.022190935674851475,0.04130269608486634,-0.01943463477268339,0.021906784215696022,0.007909265936589908,0.003662703378176743,-0.026604649577336742,-0.012354236457554166,0.017767313871619117,-0.013024056281109565,-0.04134237869642726,9.848652874218378e-05,0.0
2001-04-30,0.07770552857676495,0.02133539204543604,-0.027112136609039134,-0.0008461426593353166,0.024479932207503816,-0.005844382058533708,0.005790358452994658,-0.007151460155649936,0.026204830951360433,0.006448027698884973,-0.006179616934161608,0.055998359759246344,-5.747360395082918e-05,0.0
2001-05-31,0.006773021925643452,0.01610043638868717,0.0016236285802656014,-0.05718590861272678,0.0011067365174191324,0.003499379678745083,0.00932420605609119,0.03771970571041117,0.005261072277146322,-0.012153806156146179,-0.004890709223671071,-0.046644678101417675,0.0005015147686557968,0.0
2001-06-29,-0.024376670795244405,0.03602722582801504,0.03163539807616178,-0.02616118821867,-0.021330324152916375,0.004517339716683674,-0.01986293620664765,0.01644510502242301,-0.0013478131082736815,-0.00928236480662279,0.005333345860303894,0.032958960206352514,-0.0004375165221619671,0.0
2001-07-31,-0.009809750486639447,-0.03677121583939329,-0.005156002025080361,0.019155607581153235,-0.06041661353503315,0.009317339475520674,-0.0038363659950578603,-0.022484815207226075,0.017409891244373726,0.017880540269204413,0.03626838078278019,-0.0150888336817986,-3.265002660672849e-05,0.0
